school;sex;age;address;famsize;Pstatus;Medu;Fedu;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;desercion;asignatura;absences_original;sex_F;address_U;famsize_GT3;Pstatus_T;school_GP;Mjob_health;Mjob_other;Mjob_services;Mjob_teacher;Fjob_health;Fjob_other;Fjob_services;Fjob_teacher;reason_home;reason_other;reason_reputation;guardian_mother;guardian_other;aprobado;progreso_g1_g3;nivel_alcohol;edu_familiar_media
MS;M;16;U;LE3;T;2;1;2;1;0;0;1;0;1;1;1;1;0;2;4;3;2;3;4;4;10;8;10;0;por;4;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;2.5;1.5
MS;M;15;R;LE3;T;1;3;3;1;0;0;1;0;1;1;1;1;0;4;2;4;3;5;3;2;10;11;11;0;por;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;4.0;2.0
MS;F;15;U;GT3;T;2;2;2;3;0;0;1;0;1;1;1;0;0;5;3;2;1;1;4;0;12;13;14;0;por;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;2;1.0;2.0
MS;F;16;R;LE3;T;2;1;1;1;0;0;1;0;0;1;1;1;1;5;4;3;1;1;5;2;10;8;8;0;por;2;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;-2;1.0;1.5
MS;M;15;U;GT3;T;3;3;2;1;0;0;1;0;1;0;1;1;0;4;3;3;2;4;3;11;12;10;11;0;por;11;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;-1;3.0;3.0
MS;F;16;R;GT3;T;1;1;2;2;3;1;1;0;0;1;1;0;0;3;4;3;1;1;1;0;7;7;8;0;por;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1.0;1.0
MS;F;17;U;GT3;T;2;2;1;1;0;0;1;0;1;1;0;0;0;4;5;3;1;1;5;4;9;9;10;0;por;4;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1.0;2.0
MS;F;19;U;GT3;T;2;3;1;1;1;0;0;0;0;1;0;1;1;4;4;4;1;1;2;0;9;9;10;0;por;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1.0;2.5
MS;F;17;R;GT3;T;2;1;3;1;0;0;1;0;1;1;0;0;1;5;5;3;1;1;3;2;9;10;11;0;por;2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;2;1.0;1.5
MS;F;15;R;LE3;T;1;1;2;1;0;0;1;0;0;1;0;0;1;5;2;1;1;3;4;0;9;10;9;0;por;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2.0;1.0
MS;F;16;R;GT3;T;2;2;3;2;0;0;1;0;0;1;0;1;0;3;4;5;1;2;1;1;9;10;11;0;por;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;2;1.5;2.0
MS;F;16;U;LE3;A;2;2;1;1;0;0;1;0;0;1;0;0;0;4;3;4;1;2;1;6;7;7;8;0;por;6;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;1.5;2.0
MS;F;17;R;GT3;T;2;2;2;2;0;0;1;0;0;1;1;1;0;4;3;5;1;2;4;0;11;10;11;0;por;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1.5;2.0
MS;F;16;U;GT3;T;2;2;1;1;1;0;1;1;1;0;1;1;0;4;4;3;1;4;3;1;9;10;10;0;por;1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;2.5;2.0
MS;F;18;R;LE3;A;3;2;2;3;2;0;1;0;0;0;0;0;1;3;3;2;1;1;2;6;7;9;10;0;por;6;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;3;1.0;2.5
MS;F;19;U;GT3;T;1;1;1;3;1;0;0;0;1;1;0;0;1;5;3;1;1;1;3;6;7;9;9;0;por;6;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;1.0;1.0
MS;M;18;R;GT3;T;1;1;2;1;1;0;0;0;1;1;0;1;0;4;4;3;3;4;4;0;8;9;10;0;por;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;2;3.5;1.0
MS;F;18;R;GT3;T;1;1;2;1;1;0;0;0;0;0;0;1;1;3;2;3;1;1;2;4;9;11;10;0;por;4;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1.0;1.0
MS;F;19;U;GT3;T;1;1;2;2;1;0;1;0;0;1;1;1;1;1;1;4;4;1;1;12;7;8;9;0;por;12;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;2.5;1.0
MS;F;16;R;GT3;A;2;2;1;2;0;0;0;0;0;0;1;0;1;3;3;2;1;1;3;2;8;10;10;0;por;2;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;2;1.0;2.0
MS;F;17;U;GT3;T;0;1;2;1;0;0;0;0;1;0;1;0;0;2;4;4;3;5;5;5;9;9;10;0;por;5;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4.0;0.5
MS;F;16;R;LE3;T;1;2;1;2;0;0;0;0;1;1;0;1;0;4;4;5;1;3;3;0;8;9;9;0;por;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;2.0;1.5
MS;F;16;U;GT3;T;3;3;1;1;0;0;0;0;1;1;0;1;1;4;5;4;1;1;4;0;14;13;13;0;por;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;-1;1.0;3.0
MS;F;16;R;LE3;T;1;1;1;1;0;0;1;0;1;1;1;1;1;4;4;4;2;2;4;2;14;14;14;0;por;2;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;2.0;1.0
MS;M;17;U;GT3;T;3;3;2;4;1;0;1;1;1;1;1;0;0;5;4;5;3;4;5;0;10;11;10;0;por;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;3.5;3.0
MS;F;16;U;GT3;T;2;1;1;2;0;0;1;0;1;1;1;1;0;5;3;3;1;1;1;0;14;13;14;0;por;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1.0;1.5
MS;F;16;U;GT3;T;2;2;1;1;0;0;1;1;1;1;1;0;1;4;2;5;1;2;5;0;17;16;16;0;por;0;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;-1;1.5;2.0
MS;M;17;U;GT3;T;1;2;1;1;1;0;1;0;1;1;0;1;1;5;3;5;5;5;1;12;6;7;7;0;por;12;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;5.0;1.5
MS;M;16;U;LE3;T;4;3;1;1;0;0;0;0;1;1;1;1;0;4;2;5;1;5;5;8;14;12;13;0;por;8;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;-1;3.0;3.5
MS;M;17;R;LE3;T;2;2;3;4;1;0;1;0;0;1;1;0;0;1;3;5;3;5;3;2;10;8;9;0;por;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;-1;4.0;2.0
MS;F;16;U;GT3;T;1;1;1;4;0;1;1;0;1;1;1;1;0;2;2;1;1;1;5;0;14;14;14;0;por;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1.0;1.0
MS;F;19;U;LE3;T;2;2;1;3;0;0;0;0;0;1;1;1;1;5;4;5;1;1;1;0;12;13;13;0;por;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1.0;2.0
MS;F;17;R;GT3;T;1;1;2;1;0;0;1;0;1;0;1;1;1;4;4;5;1;2;5;0;11;11;11;0;por;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1.5;1.0
MS;F;20;U;GT3;T;3;3;2;2;1;0;0;0;1;1;1;1;1;3;3;4;2;4;3;8;11;9;10;0;por;8;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;-1;3.0;3.0
MS;F;17;U;LE3;T;1;1;1;3;0;0;1;0;0;1;1;0;1;4;3;3;1;1;3;0;11;11;10;0;por;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;-1;1.0;1.0
MS;M;17;R;GT3;T;2;2;3;1;1;0;1;0;0;0;1;1;0;4;4;5;1;2;5;0;10;9;9;0;por;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;-1;1.5;2.0
MS;F;16;R;LE3;T;1;1;3;2;0;0;1;0;0;1;1;0;0;5;3;2;1;1;1;0;16;17;18;0;por;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;1.0;1.0
MS;F;17;R;GT3;T;2;2;2;2;0;0;1;0;1;1;1;0;0;5;3;2;1;1;1;0;15;17;17;0;por;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;2;1.0;2.0
MS;F;17;U;GT3;A;1;0;2;2;0;0;0;0;0;1;1;1;1;4;4;5;1;1;4;1;11;9;10;0;por;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;-1;1.0;0.5
MS;F;18;R;GT3;T;1;1;1;2;1;0;1;0;0;1;1;1;1;4;3;2;1;1;5;9;7;7;7;0;por;9;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1.0;1.0
MS;F;16;U;GT3;T;3;1;1;1;0;0;0;0;1;1;1;1;0;3;1;3;1;3;1;0;8;6;8;0;por;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.0;2.0
MS;F;16;U;GT3;T;3;2;1;1;0;0;0;0;0;1;1;1;0;3;1;3;1;4;3;2;7;6;7;0;por;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2.5;2.5
MS;F;18;U;LE3;T;1;1;2;2;0;1;0;0;0;1;1;0;0;2;3;5;1;4;3;8;9;8;10;0;por;8;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;2.5;1.0
MS;F;16;R;GT3;T;4;4;1;2;0;0;0;0;1;0;1;1;1;4;3;3;2;3;2;0;14;16;16;0;por;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;2;2.5;4.0
MS;F;16;R;LE3;T;1;2;2;1;0;0;0;0;1;1;1;1;0;5;4;5;1;4;2;0;14;14;15;0;por;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;2.5;1.5
MS;F;18;U;GT3;A;2;4;1;2;1;0;1;0;0;1;1;1;0;2;3;2;1;3;1;8;8;5;8;0;por;8;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;2.0;3.0
MS;M;16;R;GT3;T;2;1;2;2;0;0;0;0;1;1;1;1;0;5;2;1;1;1;2;0;8;7;0;0;por;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;-8;1.0;1.5
MS;F;16;U;LE3;T;1;1;3;2;0;0;1;0;0;1;1;1;0;4;3;2;1;3;5;6;6;8;8;0;por;6;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;2;2.0;1.0
MS;F;16;R;GT3;T;2;3;2;2;0;0;1;0;1;1;1;1;0;3;3;3;1;1;2;0;8;10;10;0;por;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;2;1.0;2.5
MS;F;16;U;GT3;T;4;4;1;2;0;0;1;0;0;1;1;1;1;4;3;4;1;2;3;4;8;8;8;0;por;4;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1.5;4.0
MS;M;18;U;LE3;T;4;4;1;4;0;0;1;0;1;1;0;1;1;5;5;5;5;5;5;2;5;6;6;0;por;2;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;5.0;4.0
MS;F;16;R;LE3;T;3;4;3;2;0;0;1;0;0;0;1;0;0;4;2;1;1;1;2;2;7;9;8;0;por;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1.0;3.5
MS;M;17;U;LE3;T;4;4;1;3;0;0;1;0;0;1;1;1;0;4;4;3;1;2;5;0;15;14;16;0;por;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;1;1.5;4.0
MS;F;17;R;GT3;T;4;1;1;1;0;0;0;0;0;1;1;1;1;4;2;3;1;2;5;1;13;14;14;0;por;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1.5;2.5
MS;M;16;U;LE3;T;2;2;4;3;0;0;0;0;0;1;1;0;0;5;1;3;2;2;3;0;10;9;10;0;por;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;2.0;2.0
MS;F;17;R;GT3;T;2;2;1;1;0;0;1;1;0;1;1;1;0;5;1;3;1;2;5;5;9;9;9;0;por;5;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1.5;2.0
MS;F;16;U;LE3;T;4;4;2;1;0;0;1;0;0;1;1;0;0;5;1;3;1;2;5;1;11;11;11;0;por;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1.5;4.0
MS;M;17;U;GT3;T;3;3;1;1;0;0;1;0;1;1;1;1;0;4;1;4;5;5;3;8;7;10;9;0;por;8;0;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;2;5.0;3.0
MS;M;17;U;GT3;T;1;1;3;2;0;0;0;0;0;1;1;1;1;5;1;3;3;3;1;0;10;10;10;0;por;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;3.0;1.0
MS;M;16;U;GT3;T;2;1;2;2;0;0;0;0;0;0;1;1;1;4;2;2;1;4;5;2;9;7;8;0;por;2;0;1;1;1;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;-1;2.5;1.5
MS;F;16;U;LE3;T;2;1;1;2;0;0;0;0;0;1;1;1;1;3;2;2;1;1;3;0;14;15;16;0;por;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;2;1.0;1.5
MS;M;16;U;LE3;T;4;4;1;1;0;0;1;0;0;1;1;1;0;4;1;2;2;5;5;0;11;12;12;0;por;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;3.5;4.0
MS;M;15;R;GT3;T;1;2;3;2;0;0;1;0;1;1;1;0;0;5;5;5;1;3;5;11;9;11;10;0;por;11;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;2.0;1.5
MS;M;15;U;LE3;A;2;2;3;4;0;0;1;0;1;1;1;0;0;5;4;5;2;3;5;8;13;14;14;0;por;8;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;2.5;2.0
MS;M;15;U;LE3;A;2;1;1;1;0;0;0;0;1;1;1;1;0;4;3;3;1;2;5;11;12;13;12;0;por;11;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1.5;1.5
MS;F;16;R;LE3;T;2;2;1;3;0;0;1;0;0;0;1;0;1;4;3;3;2;2;5;2;11;11;11;0;por;2;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;2.0;2.0
MS;F;16;U;LE3;T;4;1;2;2;0;0;1;0;1;1;1;1;0;1;2;4;2;2;1;8;9;10;10;0;por;8;1;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;2.0;2.5
MS;F;17;U;GT3;T;3;2;2;1;0;0;0;0;0;1;1;0;1;4;3;3;2;2;1;5;9;11;11;0;por;5;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;2;2.0;2.5
MS;F;17;R;GT3;T;2;2;2;2;0;1;0;1;0;1;1;0;0;5;1;3;1;1;5;0;11;9;11;0;por;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;1.0;2.0
MS;F;16;U;GT3;T;4;4;2;3;0;0;1;0;0;1;1;1;1;5;3;5;1;4;5;1;10;11;12;0;por;1;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;2;2.5;4.0
MS;M;17;R;GT3;T;4;4;3;1;3;0;0;0;1;1;1;1;1;3;3;3;1;3;5;2;9;9;8;0;por;2;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;-1;2.0;4.0
MS;M;17;R;LE3;T;1;3;2;1;0;0;0;0;1;1;1;0;1;5;1;2;3;3;5;2;12;11;12;0;por;2;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;3.0;2.0
MS;M;17;U;GT3;T;3;4;1;2;1;0;1;0;1;0;1;1;1;5;4;4;3;4;5;8;8;9;8;0;por;8;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;3.5;3.5
MS;F;17;U;GT3;T;4;4;1;2;0;0;1;0;0;1;1;1;0;5;2;5;1;1;5;0;13;15;16;0;por;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;3;1.0;4.0
MS;M;16;R;LE3;T;4;1;1;1;0;0;0;0;0;1;1;1;0;4;1;2;2;1;2;0;10;11;11;0;por;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1.5;2.5
MS;F;17;U;GT3;A;1;1;1;2;0;0;0;0;1;1;1;1;1;4;5;5;1;2;3;2;11;10;11;0;por;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1.5;1.0
MS;F;17;R;GT3;T;4;2;2;2;0;1;1;0;0;0;1;1;0;4;3;3;2;3;5;0;17;18;18;0;por;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;2.5;3.0
MS;M;16;U;LE3;A;2;2;2;2;0;0;1;0;0;0;1;1;1;4;1;2;2;2;5;0;12;13;13;0;por;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;2.0;2.0
MS;M;17;U;GT3;T;3;2;2;2;0;0;1;1;0;1;1;1;0;4;1;2;2;2;1;0;13;14;13;0;por;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;2.0;2.5
MS;M;19;U;GT3;T;1;1;1;2;2;0;1;0;1;1;0;1;0;4;4;3;3;4;4;2;9;9;10;0;por;2;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;1;3.5;1.0
MS;M;17;U;LE3;A;1;0;1;1;0;0;0;0;0;1;1;0;1;4;1;2;1;1;5;4;11;11;12;0;por;4;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;1.0;0.5
MS;F;17;R;GT3;T;1;1;2;1;0;0;1;0;1;1;0;1;1;3;5;5;2;2;4;3;10;11;10;0;por;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.0;1.0
MS;F;16;R;GT3;T;1;2;1;3;0;1;1;0;0;0;1;1;1;4;3;4;1;1;3;5;13;14;13;0;por;5;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1.0;1.5
MS;M;16;R;LE3;T;1;2;1;1;0;0;0;0;0;1;1;0;0;4;4;4;2;4;5;4;9;10;11;0;por;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;2;3.0;1.5
MS;F;17;R;GT3;T;3;1;2;2;3;0;1;0;1;0;1;1;1;5;4;4;1;1;5;2;7;9;10;0;por;2;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;3;1.0;2.0
MS;M;17;R;GT3;T;2;2;2;1;0;0;0;0;1;1;0;0;1;5;5;5;3;5;5;0;8;13;10;0;por;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;2;4.0;2.0
MS;M;18;R;GT3;T;1;0;3;1;1;1;1;0;0;1;1;0;0;4;3;2;1;1;4;0;12;12;13;0;por;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1.0;0.5
MS;M;17;R;GT3;T;1;1;2;1;0;0;1;0;1;0;1;1;1;4;5;5;1;3;2;0;10;9;10;0;por;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;2.0;1.0
MS;M;18;U;LE3;T;1;1;2;2;0;0;1;0;1;1;1;0;0;4;3;3;1;4;5;6;10;9;10;0;por;6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2.5;1.0
MS;F;16;R;LE3;T;2;2;1;2;0;0;0;0;1;1;1;0;1;5;4;3;1;1;1;0;11;13;12;0;por;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1.0;2.0
MS;M;17;U;GT3;T;2;2;1;1;1;0;0;0;1;1;1;0;1;1;2;1;2;3;5;0;7;0;0;1;por;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;-7;2.5;2.0
MS;M;16;R;GT3;T;3;2;2;1;0;0;0;0;0;1;1;1;0;4;5;5;2;3;5;2;11;9;10;0;por;2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;-1;2.5;2.5
MS;M;16;R;LE3;T;1;1;2;1;0;0;0;0;1;1;1;1;0;4;5;5;2;4;5;0;10;10;9;0;por;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;-1;3.0;1.0
MS;M;18;R;GT3;T;1;1;2;1;1;0;1;0;0;1;0;1;1;5;3;3;2;3;5;2;9;7;9;0;por;2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2.5;1.0
MS;M;18;R;GT3;T;3;2;1;1;1;0;0;0;0;1;0;1;0;2;3;1;2;2;5;0;4;0;0;1;por;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;-4;2.0;2.5
MS;M;19;U;GT3;T;3;2;2;1;3;0;0;0;1;1;1;0;0;3;2;1;1;1;3;4;6;11;9;0;por;4;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;1.0;2.5
MS;M;18;U;GT3;T;3;3;1;2;2;0;1;0;1;1;0;1;0;4;4;5;1;3;3;9;4;8;8;0;por;9;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;2.0;3.0
MS;M;16;R;GT3;T;2;2;2;1;0;0;1;0;1;1;1;1;1;5;4;3;2;4;4;6;7;8;8;0;por;6;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;3.0;2.0
MS;M;19;U;GT3;T;2;1;2;1;3;0;0;0;1;0;0;1;1;4;4;3;1;3;5;4;8;9;9;0;por;4;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;2.0;1.5
MS;F;16;U;GT3;A;3;2;2;2;2;0;1;0;1;1;1;0;1;2;5;5;1;1;1;8;5;5;7;0;por;8;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;1.0;2.5
MS;F;17;U;GT3;T;1;1;1;1;0;0;1;0;1;1;1;0;0;4;3;2;1;2;5;9;7;9;10;0;por;9;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;3;1.5;1.0
MS;M;20;R;GT3;T;1;1;2;1;1;0;1;0;0;1;0;1;1;4;4;3;2;4;4;12;8;11;10;0;por;12;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;2;3.0;1.0
MS;F;18;R;GT3;A;4;3;1;1;0;0;1;0;0;1;1;1;0;5;4;4;3;4;2;8;10;11;10;0;por;8;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;3.5;3.5
MS;M;18;R;GT3;T;3;2;2;1;0;0;1;0;0;0;1;1;0;2;5;5;5;5;5;8;9;10;11;0;por;8;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;2;5.0;2.5
MS;M;19;R;GT3;T;1;1;3;2;1;0;0;0;0;1;1;1;0;5;4;4;3;3;2;8;10;9;11;0;por;8;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;1;3.0;1.0
MS;M;17;U;GT3;T;3;3;2;2;1;0;1;0;0;1;1;1;0;4;5;4;2;3;3;4;8;9;10;0;por;4;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;2;2.5;3.0
MS;M;18;U;LE3;T;1;3;1;1;0;0;0;0;0;1;0;1;1;4;3;3;2;3;3;0;9;10;9;0;por;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2.5;2.0
MS;M;19;R;GT3;T;1;1;3;1;1;0;1;0;0;1;1;1;0;4;4;4;3;3;5;4;8;9;10;0;por;4;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;2;3.0;1.0
MS;F;18;U;GT3;A;1;2;2;2;2;0;1;0;0;1;1;0;0;4;3;3;1;1;5;2;6;8;8;0;por;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1.0;1.5
MS;F;19;U;LE3;A;1;1;1;1;0;0;1;0;0;1;0;0;0;1;4;4;1;1;5;0;6;8;7;0;por;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1.0;1.0
MS;F;18;R;GT3;T;2;2;2;1;1;0;0;0;0;1;0;1;1;5;5;5;1;1;3;0;8;6;0;0;por;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;-8;1.0;2.0
MS;F;17;R;GT3;T;0;0;2;1;0;0;1;0;0;1;1;1;0;4;4;3;1;1;5;0;10;11;11;0;por;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;1.0;0.0
MS;F;17;R;LE3;A;3;1;2;3;0;0;1;1;0;1;0;0;0;4;2;3;2;2;3;5;8;7;8;0;por;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2.0;2.0
MS;F;17;U;GT3;T;4;2;1;2;0;1;1;0;1;1;1;1;0;5;5;5;1;3;5;0;8;8;0;0;por;0;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;-8;2.0;3.0
MS;F;18;R;LE3;T;2;2;1;2;1;0;1;0;1;1;1;1;0;2;3;3;1;2;4;3;7;6;8;0;por;3;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;1.5;2.0
MS;F;17;U;GT3;T;4;1;1;1;0;0;1;0;0;1;1;0;1;3;2;2;1;1;5;0;8;10;9;0;por;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1.0;2.5
MS;F;17;U;LE3;T;1;2;1;1;0;0;0;0;0;1;1;1;0;5;5;1;1;1;3;0;7;10;10;0;por;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;1.0;1.5
MS;F;18;U;GT3;T;1;1;3;2;2;0;0;0;1;1;1;0;1;3;4;4;2;2;5;3;7;8;7;0;por;3;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;2.0;1.0
MS;F;18;U;GT3;T;2;2;2;2;0;0;0;0;1;0;1;1;0;4;3;5;1;1;1;2;12;13;14;0;por;2;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;1.0;2.0
